reviewid,best_new_music,author,genre,label,score
11770,0,andy beta,electronic,glitterhouse,8.4
4562,0,eric carr,electronic,columbia,5.5
4562,0,eric carr,rock,columbia,5.5
573,1,scott plagenhoef,electronic,astralwerks,9.1
5555,1,joe tangari,experimental,barsuk,8.7
5555,1,joe tangari,experimental,muuuhahaha!,8.7
5555,1,joe tangari,rock,barsuk,8.7
5555,1,joe tangari,rock,muuuhahaha!,8.7
8146,0,william morris,rock,epic,5.1
1088,0,brandon stosuy,,last visible dog,8.8
656,0,amanda petrusich,rock,virgin,7.9
2026,0,mark richardson,,12k,8
7114,1,matt lemay,rock,sub pop,8.9
5173,0,andy beta,,hpna,6.4
664,0,chris dahlen,experimental,thirsty ear,8.5
664,0,chris dahlen,jazz,thirsty ear,8.5
3531,0,scott plagenhoef,rock,sanctuary,6.8
1087,0,nick sylvester,rap,dinkytown,7.3
7887,0,alex linhardt,,maverick,8.7
326,0,john o'connor,,turquoise mountain,3
5486,0,nick sylvester,electronic,morr,5.9
410,0,craig rostron,experimental,hydra head,8
410,0,craig rostron,rock,hydra head,8
7717,0,john o'connor,electronic,vice,6.5
7717,0,john o'connor,rock,vice,6.5
7463,0,william morris,rock,tooth and nail,7.9
1724,0,alexander lloyd linhardt,electronic,mca,8.7
1724,0,alexander lloyd linhardt,rock,mca,8.7
2400,0,joe tangari,rock,constellation,8.1
1059,0,alexander lloyd linhardt,rock,columbia,9.7
4148,0,mark richardson,electronic,touch,6.6
8762,0,amanda petrusich,folk/country,southern,7.5
4453,0,william morris,rock,overcoat,7.1
2200,0,dominique leone,jazz,columbia legacy,8.6
5718,0,brandon stosuy,rock,brassland,8.4
2025,0,william bowers,,saddle creek,7
8374,0,chris dahlen,rock,drag city,6.6
1086,0,scott plagenhoef,electronic,tigerbeat6,7.2
5152,0,mark richardson,experimental,matador,7.3
5883,1,rollie pemberton,rap,lex,9.2
4147,0,alexander lloyd linhardt,rap,priority,8.5
3482,0,dominique leone,,robosapien,5.8
6090,0,andy beta,electronic,phenomena,7.9
7715,0,amanda petrusich,electronic,rca,7.4
7715,0,amanda petrusich,rock,rca,7.4
5882,0,brandon stosuy,rock,level plane,6.6
1062,0,joe tangari,rock,thrill jockey,7.9
3626,0,john o'connor,rock,sanctuary,6.1
3276,0,nick sylvester,rock,ryko,5
4740,0,rob mitchum,electronic,lookout!,6.8
4740,0,rob mitchum,rock,lookout!,6.8
2524,0,scott plagenhoef,metal,atlantic,8.4
2524,0,scott plagenhoef,rock,atlantic,8.4
4071,0,andy beta,electronic,shitkatapult,6.1
7620,0,eric carr,experimental,merge,8.4
7620,0,eric carr,rock,merge,8.4
6842,0,william morris,rock,ryko,7
855,1,mark richardson,experimental,tomlab,8.4
855,1,mark richardson,rock,tomlab,8.4
8788,0,rollie pemberton,rap,definitive jux,6.8
4629,0,amanda petrusich,rock,merge,7
7501,0,dominique leone,experimental,elektra,5
7501,0,dominique leone,rock,elektra,5
11691,0,alexander lloyd linhardt,metal,philips,9
11691,0,alexander lloyd linhardt,rock,philips,9
2232,0,william morris,rock,barsuk,6.4
11764,0,rollie pemberton,rap,roc-a-fella,7.5
8623,0,william bowers,rock,acony,7.1
6388,0,nick sylvester,electronic,constellation,7.8
6388,0,nick sylvester,rock,constellation,7.8
1083,0,andy beta,pop/r&b,motown,6.7
95,0,dominique leone,electronic,silence,8.1
95,0,dominique leone,rock,silence,8.1
5554,0,eric carr,metal,dischord,7.5
5554,0,eric carr,rock,dischord,7.5
8760,0,brandon stosuy,folk/country,sounds familyre,8.4
2340,0,joe tangari,rock,desoto,6
8896,0,william morris,rock,elektra,3
2522,0,scott plagenhoef,electronic,emi,9
2522,0,scott plagenhoef,electronic,universal,9
2522,0,scott plagenhoef,rock,emi,9
2522,0,scott plagenhoef,rock,universal,9
6899,0,andy beta,,aum fidelity,8
6899,0,andy beta,,casequarter,8
633,0,scott plagenhoef,rock,rough trade,7.5
1081,0,brandon stosuy,electronic,last visible dog,7.9
1081,0,brandon stosuy,rock,last visible dog,7.9
8846,0,brandon stosuy,rock,dim mak,8.3
1079,0,amanda petrusich,electronic,rough trade,7.7
1079,0,amanda petrusich,rock,rough trade,7.7
11791,0,ray suzuki,rap,priority,9.7
1721,1,nick sylvester,folk/country,gooom,8.4
3271,0,amanda petrusich,rock,rough trade,8.4
1078,0,joe tangari,rock,ryko,4
7714,0,mark richardson,,emperor norton,6.3
1720,0,brandon stosuy,,angelika koehlermann,8
408,0,william morris,electronic,anticon,6
408,0,william morris,rock,anticon,6
5840,0,joe tangari,metal,level plane,7.1
5840,0,joe tangari,rock,level plane,7.1
1076,0,william bowers,rock,absolutely kosher,7
11868,0,rob mitchum,rock,reprise,9.5
1588,0,chris dahlen,,fenway,7.7
4952,0,rollie pemberton,rap,johnny23,7.1
8742,1,ryan schreiber,experimental,absolutely kosher,9.5
8742,1,ryan schreiber,rock,absolutely kosher,9.5
3258,0,brandon stosuy,experimental,schematic,6.7
403,0,amanda petrusich,rock,spinart,7.2
8238,0,dominique leone,electronic,sky,8.5
8238,0,dominique leone,rock,sky,8.5
2820,0,andy beta,rock,mute,7.6
1336,0,william morris,rock,tomlab,6.9
1071,0,andy beta,electronic,skam,7.9
1413,0,scott plagenhoef,electronic,astralwerks,7.8
2889,0,dominique leone,metal,candlelight,8.5
5547,0,rollie pemberton,rock,enjoy,7.3
5547,0,rollie pemberton,rock,last gang,7.3
6889,0,amanda petrusich,rock,merge,7.3
7701,0,alexander lloyd linhardt,,new line,5.9
6087,0,brandon stosuy,electronic,mego,7.9
7422,0,andy beta,experimental,sanctuary,6.2
7422,0,andy beta,rock,sanctuary,6.2
5732,1,matt lemay,experimental,file-13,8.4
5732,1,matt lemay,rock,file-13,8.4
1067,0,rollie pemberton,rap,warner bros.,7.6
777,0,eric carr,rock,spinart,5.4
8123,0,chris dahlen,,thrill jockey,5.3
3620,0,dominique leone,rock,pickled egg,8.2
11796,0,brent dicrescenzo,pop/r&b,arista,8
11796,0,brent dicrescenzo,rap,arista,8
6681,0,amanda petrusich,rock,king biscuit,7.3
3270,0,scott plagenhoef,electronic,bpitch control,7.9
6027,0,alexander lloyd linhardt,electronic,v2,6.5
677,0,william morris,rock,velocette,6.8
7380,0,joe tangari,rock,kinetic,7.3
398,0,william morris,rock,saddle creek,6
2519,1,amanda petrusich,electronic,in the red,8.5
2519,1,amanda petrusich,rock,in the red,8.5
7164,0,amanda petrusich,,constellation,7.4
5145,0,rob mitchum,rock,polyvinyl,7.3
11805,0,william bowers,rock,off,3.9
6525,0,nicholas b. sylvester,pop/r&b,stones throw,4.1
8506,0,scott plagenhoef,,playhouse,8.1
6802,0,amanda petrusich,rock,universal,6.3
7707,0,william morris,folk/country,in music we trust,5.5
5878,0,alexander lloyd linhardt,,hymen,6.6
1073,0,brandon stosuy,rock,k,7.7
5531,1,joe tangari,rock,ato,8.3
5531,1,joe tangari,rock,bmg,8.3
8235,0,william bowers,metal,scratch,5
880,0,eric carr,rock,sony,7.3
7473,0,brandon stosuy,electronic,tigerbeat6,4.9
2517,0,scott plagenhoef,rap,lex,7.8
7712,0,rollie pemberton,rap,def jam,3.2
7712,0,rollie pemberton,rap,diplomat,3.2
8514,1,rollie pemberton,rap,sound ink,9.1
4146,0,rollie pemberton,rap,viper,7.4
8021,0,amanda petrusich,rock,sub pop,5.4
2513,0,andy beta,experimental,eclipse,8.2
2513,0,andy beta,rock,eclipse,8.2
7595,0,joe tangari,,drag city,3.8
1074,0,dominique leone,experimental,columbia,7
1074,0,dominique leone,jazz,columbia,7
4125,0,jascha hoffman,folk/country,sub pop,8.4
2235,0,rob mitchum,electronic,sanctuary,6.4
405,0,eric carr,,sound virus,7.8
2893,0,bob o. mcmillan,electronic,disko b,3.5
6464,0,nicholas b. sylvester,,matador,8.3
5170,0,mark richard-san,folk/country,family vineyard,6.7
4949,0,dominique leone,rock,cuneiform,7.3
4561,0,william morris,electronic,noise factory,7.4
4561,0,william morris,rock,noise factory,7.4
7699,0,joe tangari,rock,strange attractors audio house,5.9
11778,0,alexander lloyd linhardt,experimental,release,8.7
1377,0,william bowers,rock,misra,7.7
5846,0,nicholas b. sylvester,electronic,alien transistor,5.5
5846,0,nicholas b. sylvester,rock,alien transistor,5.5
406,0,scott plagenhoef,,astralwerks,7.4
4943,0,dominique leone,jazz,indigo,7.9
4943,0,dominique leone,jazz,label bleu,7.9
4770,0,eric carr,rock,sanctuary,5.3
6693,1,ryan schreiber,electronic,strummer,9
6693,1,ryan schreiber,electronic,universal,9
6693,1,ryan schreiber,rock,strummer,9
6693,1,ryan schreiber,rock,universal,9
11790,0,alexander lloyd linhardt,electronic,united dairies,4.9
11790,0,alexander lloyd linhardt,experimental,united dairies,4.9
2814,0,brad hurst,rock,touch and go,7
8929,0,alexander lloyd linhardt,experimental,tzadik,8.3
8929,0,alexander lloyd linhardt,jazz,tzadik,8.3
4554,0,amanda petrusich,electronic,spinart,7.8
6523,0,mark richardson,electronic,sub rosa,7.3
6523,0,mark richardson,experimental,sub rosa,7.3
6523,0,mark richardson,rock,sub rosa,7.3
6897,0,scott plagenhoef,pop/r&b,astralwerks,7.7
2782,0,nicholas b. sylvester,electronic,sonic terror,7.9
6616,0,rob mitchum,experimental,touch and go,5.2
6616,0,rob mitchum,rock,touch and go,5.2
2239,1,chris dahlen,rock,kill rock stars,8.2
7255,0,brandon stosuy,rock,kill rock stars,7.8
2019,0,andy beta,,kompakt,7.7
6396,1,brad hurst,electronic,asian man,8.3
6396,1,brad hurst,rock,asian man,8.3
4327,0,william morris,rock,acuarela,6
6522,0,rollie pemberton,electronic,chocolate ind.,7.2
519,0,eric carr,rock,caroline,9.1
771,0,amanda petrusich,electronic,virgin,6.9
771,0,amanda petrusich,rock,virgin,6.9
4908,0,scott plagenhoef,rock,drive-in,6.2
5035,0,william morris,rock,suicide squeeze,6.7
8214,0,joe tangari,rock,north of january,7.3
8214,0,joe tangari,rock,twilight furniture,7.3
7556,0,william bowers,rock,merge,7.5
5969,0,brandon stosuy,experimental,k,6.9
5969,0,brandon stosuy,rock,k,6.9
8029,0,andy beta,rock,tiger style,4.2
4280,0,david raposa,experimental,stress,8
4280,0,david raposa,rock,stress,8
4814,0,mark richardson,electronic,sonig,7.6
4814,0,mark richardson,electronic,thrill jockey,7.6
2504,0,chris dahlen,electronic,anticon,7.4
2504,0,chris dahlen,rap,anticon,7.4
259,0,rob mitchum,rock,tiger style,4.2
2753,0,amanda petrusich,rock,revelation,6.9
2466,0,alexander lloyd linhardt,electronic,hanson,8.2
2466,0,alexander lloyd linhardt,experimental,hanson,8.2
2466,0,alexander lloyd linhardt,rock,hanson,8.2
6081,0,brandon stosuy,electronic,cold crush,6.2
6081,0,brandon stosuy,pop/r&b,cold crush,6.2
6081,0,brandon stosuy,rock,cold crush,6.2
4948,0,andy beta,,rough trade,3.9
8232,0,mark richardson,rock,strange attractors audio house,7.1
2508,0,stephen haag,rock,new west,8
11756,0,brad hurst,experimental,suicide squeeze,7.7
11756,0,brad hurst,rock,suicide squeeze,7.7
8377,0,bill morris,rock,burnt toast vinyl,6.1
1719,0,alexander lloyd linhardt,electronic,in the red,3.1
1719,0,alexander lloyd linhardt,folk/country,in the red,3.1
1719,0,alexander lloyd linhardt,pop/r&b,in the red,3.1
654,0,dominique leone,,startime,5.9
2892,0,david raposa,experimental,kill rock stars,6.4
2892,0,david raposa,rock,kill rock stars,6.4
6450,0,jascha hoffman,electronic,warp,8.2
4337,0,rollie pemberton,metal,babygrande,4.9
4337,0,rollie pemberton,rap,babygrande,4.9
7702,0,mark richardson,electronic,thrill jockey,8.4
7702,0,mark richardson,experimental,thrill jockey,8.4
5080,0,nicholas b. sylvester,electronic,leaf,7.4
5080,0,nicholas b. sylvester,rock,leaf,7.4
947,0,scott plagenhoef,electronic,warp,8.2
407,0,nicholas b. sylvester,electronic,tvt,6.4
407,0,nicholas b. sylvester,rock,tvt,6.4
1711,0,dominique leone,electronic,funfundvierzig,7.6
1711,0,dominique leone,experimental,funfundvierzig,7.6
1711,0,dominique leone,global,funfundvierzig,7.6
1711,0,dominique leone,rock,funfundvierzig,7.6
8758,0,brad hurst,electronic,stones throw,6.3
8758,0,brad hurst,rap,stones throw,6.3
3609,0,joe tangari,rock,reprise,7
4838,0,bill morris,,thrill jockey,5.2
5879,0,chris dahlen,jazz,rune grammofon,8.3
5879,0,chris dahlen,rock,rune grammofon,8.3
5876,0,rollie pemberton,rap,arista,7.2
5876,0,rollie pemberton,rap,star trak,7.2
5876,0,rollie pemberton,rock,arista,7.2
5876,0,rollie pemberton,rock,star trak,7.2
8863,0,brandon stosuy,rock,sire,8.2
1484,0,alexander lloyd linhardt,electronic,warp,7.8
3595,0,eric carr,rock,matador,8.5
4714,0,amanda petrusich,pop/r&b,misra,3.8
3532,0,brandon stosuy,electronic,dim mak,6.9
3532,0,brandon stosuy,rock,dim mak,6.9
966,0,alexander lloyd linhardt,experimental,eremite,8.5
966,0,alexander lloyd linhardt,jazz,eremite,8.5
1712,0,david raposa,rock,absolutely kosher,7.2
5549,0,mark richardson,electronic,alien8,7.2
5549,0,mark richardson,experimental,alien8,7.2
5549,0,mark richardson,rock,alien8,7.2
4558,0,scott plagenhoef,rock,rca,4.2
8236,0,william bowers,,factory,2.1
8234,0,joe tangari,electronic,morr,8.3
8234,0,joe tangari,jazz,morr,8.3
1468,0,dominique leone,electronic,ninja tune,6
8857,0,chris dahlen,rock,spinart,7.1
1065,0,brad hurst,rock,pias,7.8
7711,0,rollie pemberton,rap,definitive jux,4.2
3833,0,mark richardson,jazz,accidental,7.6
2521,0,amanda petrusich,metal,southern,7.2
2521,0,amanda petrusich,rock,southern,7.2
6800,0,matt lemay,folk/country,drag city,7.5
8862,0,dominique leone,,improvised music from japan,8.5
7697,0,jascha hoffman,,east dev,7.5
6898,0,amanda petrusich,rock,vector,5.4
4946,0,joe tangari,folk/country,darla,7.9
7704,0,chris dahlen,rock,mole sound,8.8
7704,0,chris dahlen,rock,sonic unyon,8.8
2516,0,brad hurst,pop/r&b,irritant,8.1
7703,0,brandon stosuy,metal,lookout!,7.7
7703,0,brandon stosuy,rock,lookout!,7.7
4115,0,michael idov,rock,labels,3.5
1068,0,rollie pemberton,rap,warner bros.,7
5540,0,stephen haag,rock,foodchain,6.1
2024,0,william bowers,,bar/none,8.1
1066,0,rollie pemberton,rap,rhymesayers,8.7
6694,0,nitsuh abebe,electronic,mute,8
6694,0,nitsuh abebe,rock,mute,8
4336,0,brad hurst,rock,menlo park,7.2
7471,0,rob mitchum,electronic,paper bag,8.4
7471,0,rob mitchum,rock,paper bag,8.4
8152,0,scott plagenhoef,electronic,sanctuary,4.9
1718,0,brandon stosuy,,cold crush,7.7
8605,0,eric carr,experimental,sanctuary,7.7
8605,0,eric carr,rock,sanctuary,7.7
3100,0,mark richardson,electronic,tomlab,7.4
8109,0,joe tangari,electronic,room40,8
8109,0,joe tangari,experimental,room40,8
8109,0,joe tangari,metal,room40,8
932,0,david raposa,experimental,atavistic,7.2
932,0,david raposa,rock,atavistic,7.2
6521,0,andy beta,folk/country,kapp,8.6
3265,0,matt lemay,rock,animal world,9.1
3966,0,andy beta,global,joint international,8.3
5541,0,scott hreha,rap,blue note,8.6
8230,0,amanda petrusich,rock,rough trade,7
4556,0,dominique leone,electronic,astralwerks,7
4556,0,dominique leone,rock,astralwerks,7
3261,0,scott plagenhoef,rock,cherry red,8.7
1270,0,mark richardson,experimental,efa medien,3.7
1270,0,mark richardson,experimental,marginal talent,3.7
1270,0,mark richardson,rock,efa medien,3.7
1270,0,mark richardson,rock,marginal talent,3.7
560,0,andrew bryant,rock,atp,7.2
2023,0,nicholas b. sylvester,,grey past,8.7
1717,0,andrew bryant,metal,ipecac,7
4555,0,brandon stosuy,rock,level plane,4.9
5877,0,joe tangari,rock,startime,7.8
4335,0,amanda petrusich,rock,startime,8
8593,0,brandon stosuy,rock,epitaph,5.6
7698,0,scott plagenhoef,rock,astralwerks,6
974,0,dominique leone,rock,polydor,8.6
4425,0,amanda petrusich,electronic,rough trade,7.8
4425,0,amanda petrusich,rock,rough trade,7.8
3259,0,nitsuh abebe,electronic,famous celebrity,7.7
3259,0,nitsuh abebe,electronic,tommy boy,7.7
1375,0,joe tangari,folk/country,truckstop,6.5
4334,0,david raposa,rock,better looking,6.8
4944,0,andy beta,experimental,vortex,8
4944,0,andy beta,experimental,water,8
4944,0,andy beta,jazz,vortex,8
4944,0,andy beta,jazz,water,8
2701,0,joe tangari,rock,thirsty ear,7.7
4647,0,scott plagenhoef,electronic,morr,6.7
4647,0,scott plagenhoef,rock,morr,6.7
3624,0,mark martelli,electronic,!k7,2.9
746,0,dominique leone,experimental,dfa,8
746,0,dominique leone,rock,dfa,8
114,0,rob mitchum,rock,k,6.9
4945,0,jascha hoffman,rap,oebase,6.8
6370,0,mark richardson,electronic,mute,5.5
2971,0,andy beta,rock,castle,8.2
2971,0,andy beta,rock,sanctuary,8.2
1562,0,brandon stosuy,experimental,alternative tentacles,8.2
1562,0,brandon stosuy,rock,alternative tentacles,8.2
7467,0,nicholas b. sylvester,rock,pias,7.7
2479,0,chris dahlen,rock,overcoat,7.7
4194,0,andrew bryant,jazz,ninja tune,6.6
2890,0,nitsuh abebe,electronic,kemado,6.9
2890,0,nitsuh abebe,rock,kemado,6.9
6082,0,william bowers,rock,mint,7.1
1715,0,amanda petrusich,pop/r&b,sharkattack!,7.5
8822,0,matt lemay,experimental,insound,8.4
8822,0,matt lemay,rock,insound,8.4
6892,0,joe tangari,,mixx tape,7.9
6987,0,scott plagenhoef,rock,darla,7
2507,0,amanda petrusich,folk/country,bad man,7.1
2507,0,amanda petrusich,pop/r&b,bad man,7.1
2507,0,amanda petrusich,rock,bad man,7.1
1716,0,andrew bryant,,cold sides,7.4
8196,1,eric carr,rock,touch and go,8.9
8923,0,dominique leone,experimental,tzadik,7.4
8923,0,dominique leone,jazz,tzadik,7.4
7510,1,brandon stosuy,folk/country,asthmatic kitty,8.5
7510,1,brandon stosuy,folk/country,sounds familyre,8.5
4104,0,amanda petrusich,folk/country,badman,7.6
4104,0,amanda petrusich,pop/r&b,badman,7.6
6084,0,nicholas b. sylvester,electronic,artikal,3
5100,0,joe tangari,rock,darla,5
7600,0,brent dicrescenzo,rock,xl,8.9
3623,0,michael idov,rock,mute,6.9
3032,0,mark richardson,experimental,headz,8.5
3625,0,michael idov,electronic,mute,6.9
3625,0,michael idov,rock,mute,6.9
7156,0,william bowers,metal,touch and go,6.8
7156,0,william bowers,rock,touch and go,6.8
8446,0,david raposa,rock,capitol,3.6
3264,0,brandon stosuy,experimental,load,5.8
3264,0,brandon stosuy,rock,load,5.8
5835,0,nitsuh abebe,electronic,tomlab,8.3
8326,0,dominique leone,electronic,planet ,7.9
6392,0,mark richardson,experimental,erstwhile,6.8
4203,0,chris dahlen,rock,capitol,5.8
3611,0,mark martelli,electronic,morr,2
5032,0,andy beta,rock,atp,7.3
8037,0,amanda petrusich,rock,emi,6.9
7210,0,joe tangari,,jetset,7.8
6182,0,dominique leone,pop/r&b,ape,4.9
6848,0,andy beta,electronic,erstwhile,7.8
6848,0,andy beta,experimental,erstwhile,7.8
2505,0,andrew bryant,rock,web of mimicry,7.9
3263,0,scott plagenhoef,electronic,attacknine,6.3
8509,0,brandon stosuy,rock,gsl,6.9
6830,0,david raposa,rock,geffen,6.5
3262,0,mark richardson,electronic,tomlab,8.3
1713,0,amanda petrusich,electronic,astralwerks,3.9
1713,0,amanda petrusich,rock,astralwerks,3.9
11793,0,scott plagenhoef,electronic,dindisc,7.3
11793,0,scott plagenhoef,rock,dindisc,7.3
1211,0,david raposa,,mute,8.6
5841,0,michael idov,pop/r&b,startime,0.8
5841,0,michael idov,rap,startime,0.8
7646,0,brandon stosuy,rock,caroline,7
6729,0,chris dahlen,rock,badman,7.3
2162,0,andrew bryant,electronic,capitol,3.3
2162,0,andrew bryant,rock,capitol,3.3
8886,0,eric carr,rock,polydor,6.8
6260,0,dominique leone,rock,no quarter,7
5251,0,mark martelli,electronic,neo ouija,8
7564,0,matt lemay,rock,misra,8.2
7401,0,mark richardson,experimental,constellation,7.5
6126,0,eric carr,folk/country,darla,6.3
5202,0,nitsuh abebe,rock,astralwerks,8
5854,0,william bowers,rock,sixgunlover,7.9
7375,0,scott plagenhoef,electronic,violent turd,8.2
3069,0,michael idov,rock,jetset,5.7
1989,0,andy beta,,soul jazz,8.4
1520,0,nicholas b. sylvester,electronic,mush,7
1520,0,nicholas b. sylvester,folk/country,mush,7
717,0,dr. andy beta,rock,hush,3.3
3391,0,scott hreha,rap,virgin,7.5
8388,0,joe tangari,rock,domino,8
3500,0,andrew bryant,rock,off,8.6
2737,0,dominique leone,electronic,no quarter,3.7
2737,0,dominique leone,rock,no quarter,3.7
7705,0,david raposa,,tiger style,7.8
3583,0,chris dahlen,experimental,blue chopsticks,6.8
3583,0,chris dahlen,jazz,blue chopsticks,6.8
3583,0,chris dahlen,pop/r&b,blue chopsticks,6.8
3583,0,chris dahlen,rock,blue chopsticks,6.8
2224,0,nitsuh abebe,rock,maple,6.8
1302,0,andrew bryant,,silverthree,5.6
8071,0,joe tangari,rock,beggars banquet,8.3
5550,0,scott plagenhoef,electronic,kompakt,7.5
2690,0,andy beta,electronic,staubgold,6.9
2690,0,andy beta,rock,staubgold,6.9
3612,0,amanda petrusich,rock,three gut,7.5
2832,0,dominique leone,experimental,hatology,8
2832,0,dominique leone,jazz,hatology,8
1504,0,scott plagenhoef,rock,merge,8.7
5712,0,chris dahlen,rock,touch and go,8
156,0,william bowers,rock,tiger style,7.9
6960,0,andy beta,,staubgold,7.4
6355,0,matt lemay,,teenbeat,7.5
7974,0,joe tangari,jazz,truckstop,7.2
4443,0,mark martelli,rap,big dada,9
2451,0,michael idov,rock,important,8.4
6237,0,amanda petrusich,rock,ashmont,7.9
3510,0,nitsuh abebe,electronic,damaged goods,7.5
3510,0,nitsuh abebe,rock,damaged goods,7.5
8728,0,brandon stosuy,experimental,hanson,8.3
2764,0,andrew bryant,electronic,temporary residence,6.2
2345,1,scott plagenhoef,rap,xl,9.4
8670,1,chris dahlen,rap,anticon,8.1
8670,1,chris dahlen,rock,anticon,8.1
4928,0,dominique leone,electronic,bmg,8
6524,0,brandon stosuy,experimental,load,7.9
6524,0,brandon stosuy,rock,load,7.9
3554,0,andrew bryant,,galaxia,4.1
4559,0,amanda petrusich,rock,rca,7.1
2486,0,rob mitchum,electronic,capitol,8.3
2486,0,rob mitchum,rock,capitol,8.3
3857,0,mark richardson,rock,v2,8
4389,0,dominique leone,,monsoon,5
