reviewid,pub_year,genre,score
21679,2016,rock,6.0
21803,2016,pop/r&b,7.9
21693,2016,,7.8
21597,2016,rock,8.4
21748,2016,rock,7.1
21767,2016,pop/r&b,7.8
21594,2016,rock,6.1
21704,2016,rock,8.5
21635,2016,experimental,8.2
21796,2016,experimental,7.0
21796,2016,rap,7.0
21750,2016,rock,7.6
21805,2016,pop/r&b,6.5
21587,2016,rock,8.5
21775,2016,pop/r&b,7.8
21766,2016,electronic,7.5
21751,2016,rock,7.2
21728,2016,rock,7.8
21674,2016,jazz,8.0
21756,2016,pop/r&b,8.3
21768,2016,electronic,5.4
21768,2016,rock,5.4
21596,2016,rock,5.6
21747,2016,rock,7.2
21776,2016,rock,7.0
21628,2016,electronic,7.9
21627,2016,electronic,7.8
21576,2016,electronic,6.9
21633,2016,metal,7.8
21633,2016,rock,7.8
21757,2016,electronic,5.9
21757,2016,rock,5.9
21765,2016,rock,8.5
21779,2016,rock,7.2
21741,2016,rap,7.1
21626,2016,electronic,7.8
21777,2016,folk/country,7.2
21777,2016,pop/r&b,7.2
21777,2016,rock,7.2
21790,2016,rap,7.4
21763,2016,pop/r&b,7.1
21595,2016,rock,7.5
21538,2016,,7.0
21537,2016,,8.2
21593,2016,rock,6.2
21789,2016,rap,7.9
21551,2016,electronic,6.8
21660,2016,folk/country,7.7
21710,2016,electronic,6.7
21710,2016,pop/r&b,6.7
21764,2016,pop/r&b,5.9
21754,2016,electronic,7.1
21788,2016,rap,4.5
21629,2016,rock,7.9
21652,2016,electronic,8.5
21686,2016,rock,8.0
21761,2016,electronic,7.0
21740,2016,rap,7.2
21535,2016,experimental,8.2
21535,2016,jazz,8.2
21746,2016,electronic,6.9
21656,2016,electronic,8.8
21685,2016,metal,8.4
21625,2016,electronic,8.1
21702,2016,electronic,6.0
21641,2016,experimental,5.1
21712,2016,rap,8.2
21759,2016,rock,6.9
21664,2016,rap,7.7
21745,2016,folk/country,7.0
21737,2016,experimental,8.2
21518,2016,jazz,8.5
21683,2016,pop/r&b,4.5
21738,2016,electronic,7.3
21773,2016,rap,7.3
21615,2016,pop/r&b,5.9
21707,2016,rap,6.2
21550,2016,rock,6.1
21730,2016,pop/r&b,6.3
21684,2016,metal,7.6
21727,2016,rock,7.0
21647,2016,pop/r&b,5.9
21672,2016,experimental,5.7
21672,2016,metal,5.7
21672,2016,rock,5.7
21739,2016,rock,8.0
21614,2016,,7.2
21617,2016,rap,7.3
21591,2016,experimental,7.9
21591,2016,folk/country,7.9
21646,2016,electronic,6.2
21646,2016,experimental,6.2
21692,2016,rock,7.0
21650,2016,rock,6.8
21640,2016,metal,7.0
21590,2016,rock,6.0
21736,2016,rap,4.8
21605,2016,rock,7.7
21670,2016,,6.2
21753,2016,experimental,7.7
21588,2016,rock,5.8
21549,2016,rap,7.2
21666,2016,rock,7.9
21632,2016,experimental,7.4
21606,2016,electronic,7.0
21509,2016,electronic,8.1
21631,2016,metal,7.7
21713,2016,rap,6.3
21630,2016,rock,5.9
21616,2016,experimental,6.0
21731,2016,rock,8.3
21668,2016,electronic,7.1
21711,2016,electronic,7.7
21711,2016,global,7.7
21658,2016,rock,7.8
21612,2016,experimental,7.0
21563,2016,electronic,8.0
21667,2016,pop/r&b,6.6
21644,2016,rock,5.9
21642,2016,rock,7.6
21691,2016,rock,6.7
21586,2016,rock,6.9
21555,2016,electronic,7.3
21669,2016,electronic,6.2
21546,2016,rock,7.6
21655,2016,rock,6.4
21665,2016,experimental,7.8
21706,2016,rap,6.8
21443,2016,rock,6.5
21651,2016,rock,6.9
21659,2016,electronic,5.5
21705,2016,rap,8.6
21526,2016,rock,6.6
21643,2016,rap,6.9
21486,2016,rock,7.1
21623,2016,rock,6.6
21527,2016,experimental,8.4
21603,2016,electronic,6.8
21415,2016,rock,8.0
21648,2016,rock,5.0
21624,2016,experimental,7.8
21575,2016,jazz,8.6
21682,2016,electronic,6.2
21569,2016,experimental,6.9
21534,2016,experimental,7.4
21613,2016,rock,6.0
21561,2016,folk/country,8.0
21574,2016,rock,4.6
21622,2016,folk/country,7.7
21512,2016,electronic,7.6
21610,2016,metal,7.9
21558,2016,rock,8.0
21585,2016,electronic,7.8
21583,2016,rock,6.7
21582,2016,rap,7.4
21661,2016,electronic,7.8
21663,2016,rock,6.5
21573,2016,electronic,8.1
21600,2016,rap,4.9
21600,2016,rock,4.9
21408,2016,rock,7.7
21621,2016,electronic,6.5
21621,2016,global,6.5
21510,2016,rock,8.5
21604,2016,rap,7.0
21567,2016,rock,5.2
21611,2016,electronic,7.5
21639,2016,,5.8
21504,2016,rap,5.1
21609,2016,rock,7.8
21453,2016,rock,6.5
21572,2016,electronic,6.9
21570,2016,experimental,6.6
21412,2016,rock,6.5
21544,2016,rap,7.6
21619,2016,rock,8.5
21435,2016,electronic,6.8
21657,2016,rap,7.9
21548,2016,pop/r&b,10.0
21607,2016,,6.8
21560,2016,rock,6.7
21608,2016,rap,7.1
21620,2016,electronic,6.5
21439,2016,pop/r&b,6.8
21602,2016,rap,6.6
21638,2016,rock,7.4
21452,2016,rock,6.8
21559,2016,electronic,7.9
21601,2016,,6.9
21470,2016,rock,8.0
21466,2016,pop/r&b,6.8
21545,2016,rock,7.0
21571,2016,electronic,7.4
21339,2016,folk/country,7.5
21339,2016,metal,7.5
21339,2016,rock,7.5
21557,2016,pop/r&b,8.0
21523,2016,rock,6.8
21414,2016,experimental,8.1
21467,2016,experimental,7.5
21599,2016,rock,6.5
21017,2016,experimental,7.8
21568,2016,pop/r&b,7.4
21495,2016,rock,5.6
21508,2016,rock,7.3
21580,2016,electronic,8.4
21525,2016,rock,7.0
21566,2016,rap,5.8
21533,2016,electronic,7.5
21564,2016,rock,7.4
21333,2016,experimental,6.2
21333,2016,rock,6.2
21398,2016,electronic,7.9
21398,2016,global,7.9
21465,2016,rock,7.0
21556,2016,global,5.8
21581,2016,rap,7.8
21542,2016,rap,9.0
21543,2016,folk/country,6.8
21494,2016,electronic,7.8
21419,2016,experimental,7.7
21524,2016,rock,7.4
21565,2016,rap,5.1
21598,2016,rap,7.6
21492,2016,rock,6.9
21531,2016,rock,6.9
21493,2016,electronic,7.5
21578,2016,rap,7.3
21522,2016,rock,7.9
21532,2016,rap,7.4
21468,2016,pop/r&b,5.8
21577,2016,folk/country,7.2
21410,2016,rock,7.3
21507,2016,rock,8.0
21554,2016,rap,6.8
21529,2016,metal,7.9
21413,2016,,7.4
21579,2016,rap,7.6
21511,2016,rock,8.1
21530,2016,electronic,7.5
21463,2016,jazz,7.5
21521,2016,pop/r&b,4.9
21514,2016,rock,8.3
21520,2016,rap,8.1
21485,2016,rock,7.9
21515,2016,folk/country,6.4
21515,2016,global,6.4
21516,2016,electronic,7.7
21553,2016,electronic,7.0
21409,2016,electronic,6.2
21482,2016,rock,7.8
21451,2016,rock,8.0
21539,2016,electronic,7.0
21287,2016,rap,8.5
21513,2016,electronic,8.0
21513,2016,rock,8.0
21552,2016,electronic,6.7
21464,2016,electronic,5.5
21484,2016,rock,7.5
21499,2016,,8.0
21502,2016,pop/r&b,2.5
21541,2016,rap,7.2
21469,2016,pop/r&b,7.8
21528,2016,rap,7.2
21462,2016,rock,8.1
21506,2016,pop/r&b,6.8
21483,2016,rock,7.8
21498,2016,metal,8.2
21519,2016,electronic,6.7
21540,2016,pop/r&b,7.7
21472,2016,rock,8.0
21517,2016,rap,7.1
21459,2016,pop/r&b,6.2
21437,2016,electronic,8.2
21480,2016,rap,7.4
21471,2016,rock,6.9
21450,2016,electronic,7.8
21382,2016,rock,4.8
21456,2016,experimental,6.5
21456,2016,metal,6.5
21481,2016,pop/r&b,6.8
21461,2016,folk/country,8.4
21479,2016,rock,7.7
21433,2016,rock,5.7
21489,2016,rock,5.0
21384,2016,rock,5.0
21449,2016,rock,5.8
21335,2016,experimental,8.0
21383,2016,rock,7.3
21396,2016,,8.0
21460,2016,pop/r&b,4.0
21310,2016,rock,8.0
21407,2016,experimental,9.0
21381,2016,,8.1
21444,2016,rock,6.9
21497,2016,rock,7.5
21441,2016,rock,7.5
21473,2016,folk/country,7.0
21445,2016,rock,7.3
21438,2016,rock,7.4
21487,2016,rock,10.0
21476,2016,rock,8.5
21478,2016,rock,10.0
21477,2016,rock,9.0
21488,2016,rock,8.7
21496,2016,rap,7.2
21442,2016,pop/r&b,8.0
21448,2016,rap,7.4
21457,2016,rap,3.9
21440,2016,rap,6.1
21475,2016,pop/r&b,7.6
21380,2016,rock,7.8
21417,2016,rock,7.5
21400,2016,rock,8.3
21458,2016,rock,6.7
21434,2016,rock,7.3
21406,2016,experimental,6.8
21406,2016,rock,6.8
21490,2016,rap,7.5
21436,2016,rock,6.3
21455,2016,folk/country,6.7
21428,2016,rock,8.0
21345,2016,jazz,8.4
21454,2016,rock,6.5
21420,2016,experimental,7.6
21431,2016,electronic,6.8
21402,2016,pop/r&b,7.0
21403,2016,rap,5.7
21422,2016,metal,8.3
21430,2016,pop/r&b,6.5
21432,2016,metal,6.5
21397,2016,rap,5.6
21423,2016,rock,7.0
21426,2016,rap,7.1
21347,2016,metal,8.0
21429,2016,rock,7.9
21394,2016,,7.4
21388,2016,rock,6.9
21421,2016,electronic,6.5
21395,2016,metal,5.5
21446,2016,rap,6.9
21392,2016,rap,6.3
21391,2016,electronic,8.8
21418,2016,rock,7.5
21425,2016,rock,6.9
21393,2016,rock,6.4
21387,2016,pop/r&b,8.6
21399,2016,rock,7.9
21405,2016,electronic,6.9
21447,2016,,7.0
21389,2016,folk/country,5.7
21353,2016,pop/r&b,4.7
21353,2016,rock,4.7
21378,2016,rap,7.9
21386,2016,rap,7.0
21330,2016,rock,8.3
21404,2016,electronic,7.4
21332,2016,rock,8.5
21355,2016,rap,6.7
21370,2016,pop/r&b,5.8
21424,2016,rap,6.9
21385,2016,global,8.0
21351,2016,rap,4.0
21351,2016,rock,4.0
21377,2016,electronic,8.2
21416,2016,,6.2
21368,2016,rap,6.8
21350,2016,jazz,7.6
21369,2016,experimental,8.0
21343,2016,rock,7.5
21341,2016,pop/r&b,7.4
21341,2016,rap,7.4
21348,2016,electronic,7.0
21338,2016,rock,7.7
21337,2016,rap,8.2
21328,2016,rock,9.0
21349,2016,rap,7.7
21331,2016,rock,7.8
21352,2016,,7.3
21326,2015,electronic,8.6
21326,2015,rock,8.6
21329,2015,rap,7.6
20947,2015,electronic,8.5
20947,2015,rock,8.5
21342,2015,rock,7.2
21296,2015,,7.3
21179,2015,metal,8.5
21344,2015,rap,7.0
21312,2015,rap,7.5
21308,2015,rap,5.0
21325,2015,rap,6.7
21340,2015,pop/r&b,8.3
21336,2015,rock,6.4
21324,2015,rock,6.7
21256,2015,experimental,7.6
21327,2015,electronic,7.2
21305,2015,,5.0
21317,2015,rock,8.5
21309,2015,rock,7.3
21297,2015,folk/country,7.2
21313,2015,electronic,7.9
21306,2015,rock,8.7
21289,2015,rock,7.0
21307,2015,rock,7.1
21283,2015,experimental,7.8
21280,2015,,7.7
21321,2015,rock,4.8
21292,2015,rap,7.6
21265,2015,electronic,8.8
21318,2015,electronic,8.0
21322,2015,experimental,7.2
21286,2015,experimental,6.5
21286,2015,metal,6.5
21235,2015,rock,5.0
21228,2015,pop/r&b,7.2
21263,2015,metal,7.6
20996,2015,,7.4
21212,2015,electronic,6.6
21302,2015,electronic,7.6
21259,2015,rock,7.9
21281,2015,rap,5.5
21293,2015,rap,7.5
21319,2015,pop/r&b,8.1
21209,2015,rap,7.3
21294,2015,electronic,6.9
21269,2015,pop/r&b,8.7
21304,2015,pop/r&b,6.7
21295,2015,rock,8.1
21315,2015,rock,6.0
21245,2015,rock,8.2
21320,2015,rap,7.3
21288,2015,electronic,8.2
21158,2015,jazz,10.0
21301,2015,rock,4.9
21270,2015,experimental,6.8
21250,2015,folk/country,6.8
21208,2015,metal,7.8
21279,2015,rock,9.1
21169,2015,electronic,7.9
21299,2015,electronic,7.4
21201,2015,metal,7.5
21134,2015,metal,8.2
21246,2015,pop/r&b,7.3
21275,2015,rock,7.2
21240,2015,electronic,8.0
21258,2015,electronic,7.4
21242,2015,metal,5.5
21164,2015,rap,6.0
21274,2015,rap,7.8
21300,2015,rock,7.8
21237,2015,pop/r&b,7.1
21233,2015,experimental,7.4
21213,2015,global,8.0
21189,2015,experimental,7.8
21277,2015,electronic,8.2
21159,2015,electronic,7.2
21239,2015,rap,7.2
21231,2015,experimental,8.4
21221,2015,electronic,7.6
21216,2015,rap,6.1
21285,2015,pop/r&b,7.3
21241,2015,experimental,8.0
21248,2015,pop/r&b,6.2
21163,2015,pop/r&b,7.4
21135,2015,experimental,7.8
21255,2015,rap,7.3
21141,2015,rock,7.7
20916,2015,rap,7.7
21261,2015,rock,5.5
21225,2015,electronic,6.6
21247,2015,pop/r&b,5.5
20588,2015,,8.4
21218,2015,rap,10.0
21271,2015,pop/r&b,7.5
21217,2015,experimental,7.6
21266,2015,rock,6.3
21273,2015,pop/r&b,6.8
21157,2015,rock,4.0
21109,2015,rap,7.5
21215,2015,rap,6.3
21205,2015,experimental,7.7
21276,2015,rock,7.9
21253,2015,electronic,7.3
21254,2015,rock,7.0
21272,2015,rap,6.6
21203,2015,,8.8
21252,2015,pop/r&b,6.9
21264,2015,pop/r&b,8.5
21267,2015,pop/r&b,6.0
21267,2015,rock,6.0
21207,2015,metal,7.0
21188,2015,rock,6.8
21249,2015,metal,7.0
21108,2015,experimental,8.7
21232,2015,electronic,6.8
21232,2015,pop/r&b,6.8
21142,2015,rock,7.8
21229,2015,electronic,7.3
21133,2015,experimental,7.7
21214,2015,pop/r&b,5.4
21262,2015,rap,7.9
21092,2015,rock,10.0
21132,2015,rap,6.4
21191,2015,rock,7.6
21178,2015,rock,8.7
21053,2015,rock,8.0
21180,2015,electronic,7.2
21243,2015,pop/r&b,8.0
21260,2015,rock,7.0
21220,2015,rock,10.0
21124,2015,rock,6.7
21177,2015,experimental,7.0
21193,2015,rock,6.9
21131,2015,experimental,7.0
21110,2015,electronic,8.4
21139,2015,pop/r&b,5.9
21251,2015,rap,6.6
21056,2015,experimental,7.8
21204,2015,rock,7.0
21161,2015,rock,4.8
21100,2015,,8.4
21162,2015,electronic,5.9
21154,2015,rap,7.5
21176,2015,rock,7.1
21226,2015,rap,6.9
21121,2015,rock,8.1
21175,2015,rock,9.0
21130,2015,experimental,7.2
21128,2015,folk/country,6.5
21156,2015,rap,7.0
21120,2015,electronic,8.1
21187,2015,electronic,7.7
21223,2015,electronic,6.5
21151,2015,metal,7.0
21155,2015,rap,7.2
21147,2015,pop/r&b,8.0
21119,2015,electronic,5.7
21119,2015,rock,5.7
21081,2015,electronic,7.9
21206,2015,rock,6.6
21096,2015,rock,9.3
21055,2015,rock,6.9
21143,2015,metal,8.2
21196,2015,electronic,6.4
21183,2015,experimental,7.6
21091,2015,rock,7.0
21224,2015,rap,6.8
21222,2015,electronic,7.7
21106,2015,jazz,7.0
21106,2015,metal,7.0
21211,2015,electronic,7.3
21182,2015,rock,6.9
21173,2015,pop/r&b,7.8
21098,2015,pop/r&b,8.6
21153,2015,rap,7.2
21174,2015,experimental,7.8
21125,2015,rock,8.6
20980,2015,rock,8.1
20859,2015,rock,7.6
21126,2015,experimental,6.9
21200,2015,metal,7.5
21097,2015,folk/country,8.5
21117,2015,electronic,4.0
21089,2015,pop/r&b,7.2
21195,2015,electronic,7.6
21152,2015,rock,7.5
21197,2015,rock,8.1
21181,2015,electronic,5.0
21172,2015,rap,6.8
21116,2015,rock,7.7
21171,2015,rock,7.2
20903,2015,rap,7.2
21198,2015,rock,6.4
21013,2015,pop/r&b,7.3
21148,2015,electronic,4.9
21149,2015,rock,7.8
21041,2015,electronic,8.6
21202,2015,rap,6.8
21199,2015,rap,7.4
21150,2015,electronic,6.0
21054,2015,metal,7.8
21194,2015,rock,8.0
21088,2015,electronic,8.0
21018,2015,electronic,7.3
21032,2015,rock,7.5
21052,2015,metal,7.8
21039,2015,rock,8.4
21083,2015,rock,8.0
21186,2015,metal,7.4
20979,2015,rock,6.9
21113,2015,rap,7.4
21086,2015,rock,8.0
21085,2015,electronic,8.0
21114,2015,experimental,7.1
21051,2015,electronic,7.9
21185,2015,rock,6.3
21137,2015,rock,5.8
21038,2015,rap,7.3
21138,2015,rock,7.2
21095,2015,electronic,7.5
21080,2015,rap,7.4
20432,2015,pop/r&b,8.3
20966,2015,rock,8.2
21105,2015,jazz,7.5
20965,2015,rock,7.6
21020,2015,electronic,6.9
21060,2015,pop/r&b,8.0
21115,2015,rock,7.3
21028,2015,rock,6.7
21082,2015,electronic,7.3
21078,2015,electronic,6.8
21042,2015,rock,6.5
21044,2015,electronic,6.0
21029,2015,rock,7.8
21079,2015,rock,6.6
21050,2015,electronic,6.4
21145,2015,rap,7.0
21140,2015,rock,7.5
21122,2015,,6.9
21019,2015,rock,6.8
21048,2015,pop/r&b,7.0
21022,2015,metal,9.0
21166,2015,rap,6.4
21066,2015,rock,8.2
21094,2015,rap,8.0
20975,2015,rock,7.0
21043,2015,rap,7.6
21107,2015,rap,7.8
21077,2015,experimental,6.8
20914,2015,rock,7.4
21065,2015,rock,7.4
21035,2015,rock,7.3
20950,2015,electronic,7.0
20995,2015,rock,7.0
21068,2015,electronic,6.5
20854,2015,experimental,7.5
21104,2015,pop/r&b,7.7
20893,2015,rap,5.7
21037,2015,rock,7.9
21129,2015,electronic,7.7
21049,2015,pop/r&b,7.0
21034,2015,electronic,6.6
21101,2015,rock,4.0
21030,2015,,8.5
20998,2015,rap,7.5
21076,2015,rap,7.1
21099,2015,rap,7.6
21075,2015,rap,6.9
21009,2015,,7.5
21059,2015,electronic,7.5
21069,2015,electronic,6.9
21069,2015,pop/r&b,6.9
21102,2015,rap,7.0
20978,2015,pop/r&b,8.0
21014,2015,experimental,6.7
20892,2015,rock,7.6
21073,2015,rock,6.6
20840,2015,rock,8.4
21036,2015,rock,7.2
20949,2015,rock,8.0
21072,2015,pop/r&b,7.8
21031,2015,electronic,7.2
21033,2015,pop/r&b,7.5
21064,2015,rock,6.8
20987,2015,experimental,7.0
21084,2015,electronic,7.4
20954,2015,rap,6.8
20825,2015,electronic,8.4
20960,2015,,7.0
21074,2015,pop/r&b,6.6
21046,2015,folk/country,6.9
20994,2015,rock,7.0
21047,2015,rock,7.2
20890,2015,rap,7.2
21015,2015,electronic,6.8
21024,2015,rock,7.0
21027,2015,jazz,8.0
21016,2015,rap,6.0
21067,2015,electronic,7.4
21002,2015,experimental,5.7
21008,2015,rock,6.6
21007,2015,experimental,7.1
20913,2015,rock,8.0
21058,2015,rock,6.8
21006,2015,rock,6.0
20880,2015,electronic,7.6
21011,2015,rock,6.7
20982,2015,rock,7.8
20878,2015,electronic,8.1
20912,2015,rock,7.7
20977,2015,pop/r&b,7.0
20930,2015,folk/country,7.8
21025,2015,rap,7.1
20989,2015,pop/r&b,8.5
20964,2015,rock,7.8
20829,2015,rock,7.5
21063,2015,rock,5.8
21026,2015,pop/r&b,4.5
21026,2015,rock,4.5
21001,2015,metal,6.8
21012,2015,pop/r&b,7.7
20837,2015,rock,6.4
21005,2015,electronic,6.4
21003,2015,rock,6.7
20962,2015,rock,6.9
21004,2015,rock,6.4
20957,2015,rock,7.1
20974,2015,rock,7.7
20976,2015,pop/r&b,8.2
20946,2015,rock,7.1
20993,2015,rock,6.3
20953,2015,electronic,7.8
20924,2015,rap,7.3
20881,2015,rock,7.7
20891,2015,rock,7.8
20986,2015,rock,6.8
20992,2015,rock,7.6
20931,2015,experimental,8.2
21023,2015,pop/r&b,3.0
20991,2015,electronic,7.1
20973,2015,rock,6.0
20932,2015,rap,6.0
20944,2015,rock,7.4
20706,2015,rock,7.6
21000,2015,rap,4.0
20961,2015,rock,7.6
20877,2015,rock,6.8
20874,2015,electronic,7.5
20999,2015,pop/r&b,7.2
20971,2015,rock,6.7
20968,2015,electronic,7.7
20834,2015,metal,8.2
20951,2015,pop/r&b,4.9
20943,2015,pop/r&b,7.6
20981,2015,rock,7.4
20972,2015,rock,6.9
20938,2015,,7.6
20875,2015,electronic,7.4
20970,2015,rock,7.1
20876,2015,rock,6.8
20967,2015,pop/r&b,7.1
20959,2015,experimental,7.9
20833,2015,metal,7.9
20922,2015,rap,7.6
20899,2015,,6.2
20759,2015,rock,7.8
20790,2015,metal,8.0
20969,2015,rock,4.7
20939,2015,rock,8.0
20940,2015,rock,7.9
20920,2015,folk/country,7.7
20945,2015,electronic,7.4
20803,2015,experimental,7.2
20985,2015,electronic,8.6
20985,2015,pop/r&b,8.6
20926,2015,rap,6.6
20897,2015,rock,4.4
20865,2015,folk/country,8.0
20988,2015,rock,7.3
20691,2015,rock,8.4
20746,2015,rock,8.0
20844,2015,rap,7.3
20889,2015,rock,6.7
20909,2015,experimental,7.7
20898,2015,pop/r&b,7.4
20941,2015,rap,7.2
20869,2015,rock,8.0
20937,2015,rock,7.5
20873,2015,electronic,7.6
20872,2015,electronic,8.1
20870,2015,electronic,6.2
20915,2015,rap,6.0
20917,2015,rock,6.7
20887,2015,rap,6.8
20925,2015,rap,7.1
20905,2015,pop/r&b,7.2
20905,2015,rap,7.2
20933,2015,rock,7.0
20923,2015,rock,5.8
20705,2015,folk/country,7.1
20747,2015,rock,7.0
20871,2015,experimental,8.1
20927,2015,rock,7.8
20918,2015,rock,7.3
20686,2015,electronic,6.2
20935,2015,rap,8.8
20896,2015,rap,7.4
20908,2015,folk/country,7.0
20894,2015,rock,6.9
20936,2015,electronic,7.3
20955,2015,rap,7.7
20767,2015,pop/r&b,8.2
20895,2015,electronic,6.9
20907,2015,metal,6.0
20883,2015,rock,6.9
20866,2015,rock,8.1
20839,2015,experimental,8.0
20906,2015,rock,7.4
20852,2015,electronic,7.3
20919,2015,rap,7.2
20902,2015,pop/r&b,7.2
20904,2015,metal,8.2
20867,2015,rock,3.2
20886,2015,rock,6.0
20868,2015,electronic,7.6
20901,2015,rap,7.4
20819,2015,rock,7.1
20884,2015,rap,6.3
20740,2015,rock,5.4
20853,2015,rock,7.3
20862,2015,rock,7.3
20781,2015,rock,7.1
20863,2015,rock,6.4
20882,2015,rap,6.7
20788,2015,metal,7.3
20861,2015,rock,7.8
20830,2015,global,6.2
20864,2015,rock,6.8
20842,2015,rock,7.4
20793,2015,experimental,6.9
20843,2015,rap,7.0
20701,2015,rock,7.7
20777,2015,,7.5
20804,2015,rock,7.6
20716,2015,folk/country,7.7
20835,2015,rock,4.0
20807,2015,rap,6.5
20848,2015,pop/r&b,6.2
20849,2015,electronic,6.9
20860,2015,electronic,6.5
20847,2015,rock,7.3
20900,2015,experimental,7.4
20802,2015,experimental,7.2
20814,2015,experimental,7.4
20836,2015,rock,6.7
20668,2015,rock,7.6
20797,2015,electronic,8.0
20855,2015,pop/r&b,7.7
20850,2015,rock,6.8
20820,2015,rock,6.5
20702,2015,rock,8.1
20846,2015,rap,6.2
20714,2015,metal,7.8
20827,2015,rap,7.1
20832,2015,electronic,7.5
20816,2015,jazz,8.0
20824,2015,electronic,6.0
20765,2015,pop/r&b,8.0
20738,2015,electronic,7.8
20821,2015,folk/country,7.4
20838,2015,rock,7.7
20817,2015,rap,6.8
20757,2015,electronic,6.9
20811,2015,experimental,8.0
20822,2015,rock,6.5
20810,2015,rap,8.4
20724,2015,metal,8.2
20805,2015,rock,6.5
20801,2015,rock,6.9
20806,2015,rock,6.4
20812,2015,rock,7.9
20766,2015,rock,7.1
20813,2015,rock,7.5
20794,2015,rock,6.8
20792,2015,rock,7.5
20799,2015,rock,6.0
20818,2015,rock,6.7
20800,2015,experimental,7.0
20798,2015,rock,6.9
20809,2015,pop/r&b,6.8
20749,2015,electronic,5.0
20831,2015,electronic,7.4
20776,2015,electronic,7.3
20756,2015,electronic,7.6
20745,2015,rap,7.8
20721,2015,electronic,7.8
20667,2015,rock,6.8
20697,2015,folk/country,5.2
20826,2015,experimental,7.5
20775,2015,rock,6.3
20648,2015,rock,5.8
20774,2015,rap,6.7
20718,2015,rock,7.0
20795,2015,rap,6.9
20808,2015,electronic,6.8
20578,2015,rock,9.3
20786,2015,rock,7.0
20787,2015,jazz,8.0
20772,2015,rap,7.0
20736,2015,rock,7.1
20743,2015,electronic,7.3
20770,2015,rock,7.5
20653,2015,rock,6.8
20712,2015,rock,6.0
20754,2015,jazz,7.8
20753,2015,,7.0
20796,2015,rap,5.5
20783,2015,pop/r&b,7.4
20761,2015,rock,6.9
20735,2015,rock,5.0
20791,2015,electronic,7.6
20779,2015,electronic,6.9
20762,2015,rap,5.0
20751,2015,rap,7.0
20707,2015,rock,7.7
20722,2015,rap,7.2
20782,2015,electronic,8.0
20731,2015,rock,7.6
20773,2015,rock,6.9
20755,2015,electronic,6.6
20729,2015,electronic,7.7
20778,2015,rap,7.4
20752,2015,electronic,7.2
20742,2015,rock,6.6
20710,2015,rock,6.4
20728,2015,pop/r&b,8.9
20769,2015,electronic,7.5
20734,2015,pop/r&b,6.0
20780,2015,rap,3.9
20692,2015,rock,7.8
20643,2015,rock,5.2
20709,2015,electronic,6.7
20680,2015,rock,7.4
